SampleID,DIL1,DIL2,DIL3,DIL4,DIL5,OA1,OA2,OA3,OA4,OA5
Gm21064,168.7673829,101.0820398,352.6568265,253.5060035,147.3141191,293.7622599,142.1978997,166.3296422,208.3008061,245.9793589
Gm21070,10.86737445,2.99740703,17.46070755,0.953237625,23.11190464,0,5.57177149,10.69833208,0,3.698043965
Gm21076,0,0,0,0,0,0,0,0,0,0
Gm2108,62.70448917,38.90037912,0,34.79595956,44.25471448,69.22311944,11.89908655,72.32123437,57.56933172,35.60850229
Gm21083,32.62038943,19.89224269,1.587350098,3.79638851,0,0,8.743127632,9.607760762,28.81154074,12.30731853
Gm21088,0,0,0,0,5.279086121,0,0,0,0,0
Gm21089,0,0,0,9.719769482,0,0,0,2.176545934,4.503474017,0
Gm21092,0,5.999380555,0,3.816489594,14.7045664,9.358025499,0,12.8434453,8.875010147,0
Gm21093,0,0,23.83451191,0,0,0,0,25.5804539,0,0
Gm21094,0,0,0,0,0,0,0,0,0,0
Gm21095,0,0,0,2.799198825,0,0,0,0,0,0
Gm21103,86.91052061,18.9657612,0,23.33904027,35.96906085,33.54859034,11.51692383,23.09525607,17.02082723,28.47969182
Gm21104,0,17.11802904,0,18.74436392,6.877981008,0,0,3.679452802,0,0
Gm21111,0,0,0,0,0,0,2.377288832,0,0,0
Gm21112,0,6.462256242,0,0,0,0,0,0,22.35769563,0
Gm21115,0,8.850429446,0,0,4.21625766,13.09635832,9.51633828,0,19.92470462,0
Gm21117,0,0,0,0,0,0,0,0,0,0
Gm21118,92.50475534,17.38709433,58.76922749,7.585488759,19.98432169,28.07092838,20.66833739,40.56062412,0,50.46401094
Gm21119,188.1895325,97.86789552,15.89823965,125.872937,148.6236691,54.25882958,30.13757594,85.04524212,106.2720344,6.137732821
Gm21122,0,0.980428572,30.1797044,0,0,0,0,5.304953853,11.05484462,37.99085556
Gm21127,0,0,0,0,0,1.883040395,0,0,0,0
Gm21129,0,0,0,0,0,0,0,0,0,7.38356945
Gm21135,0,2.000809593,0,0,0,0,0,0,0,0
Gm21136,0,1.965309491,0,3.753845806,25.27857652,1.869509527,8.716805012,0,0,8.585654079
Gm21139,0,0,27.15469561,0,20.09375453,0,0,0,0,1.243387675
Gm21142,0,0,0,0,4.223789485,0,11.91624992,0,0,11.06624308
Gm21147,0,0,0,32.69119058,0,0,0,24.78607809,0,0
Gm21149,0,13.40815843,38.10171178,26.53958093,79.89646858,0,42.90708324,36.27543851,35.45407119,65.20468108
Gm2115,57.03729026,77.2901116,14.89304376,33.67597902,153.0998043,36.38194189,62.7655386,27.51059811,81.27640022,67.99208397
Gm21151,0,0,66.82327035,0,0,0,0,0,0,0
Gm21152,0,0,0,0,8.440104085,14.97362112,0.793030022,0,0,0
Gm21156,0,4.969493883,0,3.79987313,10.41680172,0,18.97687829,0,0,0
Gm2116,0,9.391515131,42.90686416,24.53825367,21.05942373,0,0,27.69666232,0,11.06304046
Gm21160,0,0,0,0,0,0,0,0,0,0
Gm21162,29.64355668,34.99985129,47.22732313,30.01615333,32.50604664,20.62355378,33.59370003,30.22532492,13.37238529,22.33118859
Gm21168,0,6.963237875,0,6.644104464,12.59719147,5.606687414,10.32595055,29.87635568,4.429155727,4.91984732
Gm21170,0,0,0,0,0,39.28796601,0,0,0,0
Gm21171,0,0,0,0,0,0,0,0,0,0
Gm21178,0,1.003117694,0,0.966257618,0,0,5.599590271,0,0,2.480227824
Gm21180,0,0,0,0,0,0,0,0,0,0
Gm21181,0,3.914105516,0,0,2.11262335,13.41335962,10.64124016,4.439318123,16.06826778,0
Gm21182,0,0,0,0,22.06623849,0,1.597488807,1.075588871,0,18.56781106
Gm21184,0,0,0,22.88542826,0,0,0,38.28150636,0,0
Gm21188,0,37.90348069,24.71565888,47.12471043,89.53218862,21.22153172,28.61707439,43.04157325,38.8932999,63.98308251
Gm21190,198.5323982,23.86539585,47.63857447,27.51877789,3.154229035,33.68034925,11.12987456,19.21759867,17.73474798,9.847663688
Gm21191,0,0,0,0,0,0,0,0,0,0
Gm21198,0,9.04527404,4.748453708,0,13.69009381,5.64658082,0,16.23836122,0,0
Gm21201,0,0,0,0,3.189727891,0,2.431545832,0,0,0
Gm21209,0,0,0,0,0,0,0,0,0,0
Gm2123,46.37399596,6.878770705,0,19.70922418,17.921961,13.09623288,7.9290112,12.75171136,50.91419064,3.681628387
Gm21232,27.17297734,2.995605405,19.05064994,12.38388031,15.75951301,13.10055722,3.183279757,13.90350224,0,2.464828842
Gm21241,0,0,0,0,0,0,0,0,0,0
Gm21242,0,0,0,0,0,0,0,0,0,0
Gm21244,4310.955031,1151.041914,8456.032486,1807.597295,5231.046214,3813.033669,2131.918165,2281.039294,3256.205229,10571.22009
Gm21248,0,0,0,0,0,0,0,0,0,0
Gm21249,0,0,0,0,0,0,0,0,0,0
Gm21256,0,0,0,0,0,0,0,0,0,0
Gm21257,0,0,0,0,0,0,0,0,0,41.65873732
Gm21258,0,0,0,0,0,0,0,0,0,0
Gm21268,0,0,0,0,0,0,0,0,0,0
Gm21271,0,0,0,0,0,0,0,0,0,0
Gm21275,0,0,0,0,0,0,0,0,0,0
Gm21276,10.90385291,5.896137155,0,0,0,0,12.6809453,12.74746988,0,0
Gm2128,49.0944525,20.16132121,47.69532588,17.84566747,20.02785569,24.32289782,42.82594493,75.47406735,15.49778211,81.01557917
Gm21282,0,0,0,0,0,0,0,1.09274163,0,0
Gm21286,0,0,0,0,0,0,0,0,0,0
Gm21287,0,0,0,5.824959637,0,0,0,0,0,0
Gm21292,360.4518381,197.1382471,369.5176988,522.1748985,395.1548765,493.4059516,298.8534026,418.4715336,347.2908109,450.2130074
Gm21293,0,12.53246006,21.14578953,20.23953321,29.5730868,0,0,11.38804757,19.34863474,11.93699009
Gm21294,0,0,0,0,0,0,0,0,0,0
Gm21297,0,0,0,0,0,0,0,0,0,0
Gm21301,0,0,1.59107594,0,0,0,3.226943869,1.08787279,0,8.756408544
Gm21302,0,0,0,0,0,0,0,0,0,0
Gm21310,0,0,0,8.346124867,42.86018233,0,8.881013994,0,0,0
Gm21312,43.72002352,0,0,0,0,0,0,0,0,0
Gm21316,0,0,0,0,0,0,0,0,0,0
Gm21321,0,4.881269721,0,0,0,0,2.399164993,0,0,0
Gm21330,0,0,0,0,0,0,0,0,0,0
Gm21333,0,0,0,3.795365729,0,3.679502466,0,0,0,0
Gm21344,0,0,0,0,0,0,0,0,0,0
Gm21358,0,5.438305981,41.34745643,0,2.107578992,5.617511117,0.794491149,20.24971223,0,17.21865994
Gm21362,24.3932761,4.494028278,0,5.719717464,16.7709841,0,8.743334014,0,0,0
Gm21370,0,2.491088305,0,6.729842658,5.219165706,1.8653679,1.590632679,12.8673659,0,0
Gm21378,0,11.88455434,0,10.3971349,0,13.0641546,14.26851553,21.28575576,11.053852,0
Gm21380,0,0,0,0,0,0,0,0,0,0
Gm21387,0,0,0,0,0,0,0,0,0,0
Gm2139,0,3.494715621,0,0,16.84875079,0,0,11.77759726,0,13.57524177
Gm21392,0,12.49911697,0,20.98881342,3.152763184,0,20.70565091,0,4.439190803,0
Gm21394,0,10.93256433,0,0,37.88063405,9.360672091,17.49523425,46.98217587,0,94.80962198
Gm21396,0,0,0,0,5.255355818,1.878789077,0,0,6.696340449,0
Gm21399,0,1.955691537,0,6.692017526,0,0,0,1.064260875,6.583603972,7.332377258
Gm2140,0,0,0,0,0,0,0,0,0,0
Gm21409,0,0,0,0,0,0,0,0,0,0
Gm2141,0,1.989446264,3.131202418,0.980545494,8.396186219,0,0,5.453103935,0,0
Gm21411,49.46145489,34.71330897,21.65239408,31.84062144,35.7241347,54.41492169,13.72049715,20.35760087,26.23108513,45.97887783
Gm2142,0,6.000426269,0,0,1.052320341,0,11.27564887,0,0,3.754215651
Gm21425,0,0,22.26886984,0,4.232620259,0,0,0,0,0
Gm21430,0,1.997030485,0,18.09921978,16.80515182,1.87102872,0,5.346735095,0,25.87590578
Gm21440,0,3.453435489,0,17.89383307,32.46086323,0,9.488257262,54.12682827,0,18.36248757
Gm21451,0,0.98204497,0,5.627497971,1.053350106,1.869392627,5.546046455,0,22.1192623,0
Gm21454,0,7.253930038,0,27.69487403,0,0,35.23051892,27.04835272,0,13.95377939
Gm21461,0,3.510646891,9.525204698,0,0,0,3.191953296,10.73584151,0,11.12606915
Gm21462,0,0,0,0,0,0,0,0,0,15.03757133
Gm21469,0,0,0,0,0,0,0,0,0,0
Gm2147,0,1.991526724,10.97063929,0,1.045710353,0,0.798401333,16.17901362,0,6.193968784
Gm21470,35.17868597,3.514377182,0,0,0,0,7.217394135,0,2.233985401,0
Gm21489,0,4.00031576,0,2.872984193,10.47308678,0,3.182813545,1.071178751,0,6.164861259
Gm21497,0,0,0,0,0,0,0,0,0,0
Gm2150,0,0,0,1.957249297,3.140745184,0,0.803863315,6.531146601,0,0
Gm21524,0,0,0,0,0,0,0,0,0,0
Gm21530,0,15.20721474,0,0,0,0,0,0,22.55902151,0
Gm21542,0,5.995976087,31.76178877,2.860178768,0,37.44632444,15.12864845,0,0,0
Gm21559,18.92384559,5.493543523,0,5.730473359,1.046512314,0,12.7132662,20.31329908,8.855061179,0
Gm21560,32.71770246,5.913264609,9.538454892,20.70393632,8.430199077,18.7129266,0,17.02385308,26.57766304,27.02261777
Gm21569,19.0868026,7.886491964,42.92738235,13.17866353,13.70019598,3.743029486,9.523800059,0,15.50574171,8.599454024
Gm2157,0,0,0,0,0,0,0,5.478879991,0,0
Gm21573,0,0.976522126,0,0,0,0,0,0,0,0
Gm21577,0,0,0,0,0,0,0,0,0,0
Gm21586,0,0,0,0,0,0,0,0,0,0
Gm21596,0,78.82721989,47.63824951,55.8360919,31.55210646,80.43430217,36.53852146,63.97531023,132.9323872,23.3661963
Gm21614,21.74477877,0.499433474,0,0.952920665,4.203777197,9.360369357,6.368524466,0,2.218941922,34.51829082
Gm21617,0,0,0,0,0,0,0,0,0,0
Gm21627,0,0,19.0061733,2.861435421,0,1.868624148,0,0,0,0
Gm2163,24.55989165,18.64571532,0,14.99769494,39.01925161,28.06328374,20.60939962,32.92443854,73.03953182,58.88598343
Gm21631,0,2.509169508,0,0,5.254196727,13.13621208,3.198282555,6.46292591,0,12.39316201
Gm21634,0,0,0,0,0,0,0,0,0,0
Gm21637,0,0,0,0,0,0,0,0,0,0
Gm21638,0,3.978567261,0,0.951673004,0,0,0,12.77904112,0,0
Gm21647,0,0,0,0,0,0,0,0,0,0
Gm21650,0,0,0,0,0,0,0,0,0,0
Gm21654,0,0,25.11946757,0,0,0,0,3.222710288,0,0
Gm21658,0,0,0,0,0,0,0,0,0,0
Gm21663,16.36849466,31.44540767,0,4.692635148,34.7921726,48.64582683,23.78799613,25.50414959,0,9.818049181
Gm21671,62.72074853,8.36293478,0,15.03348883,18.97067568,9.354467517,13.48284673,9.568332423,19.92568595,22.09650821
Gm21672,0,0,0,0,0,0,0,0,0,0
Gm21673,0,2.000809593,0,0,0,0,0,0,0,0
Gm21677,21.8742102,0,0,0,0,0,0,0,0,0
Gm21679,543.0551375,888.4935008,1054.709048,1503.093273,938.0358911,1137.846325,778.6699164,1018.528715,664.755851,936.0294818
Gm21680,57.29309651,27.99863459,47.70083426,37.53179914,73.80534475,31.80655147,54.70882059,92.44234989,77.47875542,73.62989265
Gm21683,0,0,0,0,0,0,0,0,0,0
Gm21693,19.07930263,2.164452031,0,16.14178185,0,0,0,0,0,10.76309825
Gm21698,159.728022,0,91.80003031,8.228332103,76.28486154,12.30605863,16.22448887,3.106083277,0,0
Gm21704,21.86823434,0,0,0,0,0,0,0,0,0
Gm21708,0,6.395378436,36.41222448,0,0,0,0,2.121544666,24.27403479,25.70820296
Gm21715,0,4.882610631,0,0,0,0,0,0,0,0
Gm21717,0,0,0,0,3.160959879,1.883210865,3.212413592,15.16399498,0,0
Gm21719,2.72189076,12.39035609,36.53560503,24.59912352,36.82656498,13.09769796,35.74986767,9.596808296,22.16025488,14.75962166
Gm21720,0,0,0,0,0,0,0,0,0,30.1811812
Gm21721,0,1.851139321,0,11.48313384,23.65703607,0,8.146699333,8.949775965,16.52343076,0
Gm21726,0,0.992106352,20.24973076,0,0,0,2.456954454,0,0,6.413934391
Gm21728,0,9.999227004,0,0,0,0,0,10.77136103,0,0
Gm21729,0,0,0,0,0,0,0,0,0,4.913269651
Gm21731,75.13665053,6.018866141,0,8.030361634,1.742541424,6.273794714,0,0,11.22137163,0
Gm21734,0,0,0,0,0,41.00332258,15.1015833,0,0,0
Gm21735,0,0,0,0,0,0,0,1.066113458,0,0
Gm21736,0,3.997892826,0,2.896858852,4.189301153,0,0.798381406,9.691417553,0,1.238080526
Gm21739,0,0,0,0,0,0,0,0,0,0
Gm2174,0,0,0,0,0,0,0,0,0,5.067223478
Gm21740,0,0,0,0,0,0,0,0,0,0
Gm21741,0,0.491976949,0,0,0,0,34.5768172,0,0,0
Gm21742,0,0,0,0,0,0,0,0,0,0
Gm21744,0,0,0,0.933066275,0,0,0,0,0,0
Gm21746,32.17840378,36.71925512,134.3110358,53.78015757,57.57972395,133.4722811,94.79700029,48.94535277,80.6878596,57.53073881
Gm21748,0,0,0,1.962179747,0,0,0,0,9.058547646,0
Gm21749,0,0,4.777423177,10.74318416,13.77361463,5.681029602,0,0,0,0
Gm21750,4814.434643,2556.997888,5610.039615,5210.591071,7712.405483,5510.331519,3661.02147,4576.760552,6750.891965,18692.40708
Gm21752,0,0,0,4.665331374,0,0,0,0,0,0
Gm21753,0,0,0,0,15.83736193,1.887090833,0.804758027,0,0,24.9592449
Gm21754,0,0,0,0,0,0,0,0,0,0
Gm21756,0,0,0,0,0,0,0,0,0,0
Gm21757,0,3.984899595,0,0,7.307002973,0,0,0,0,2.467636035
Gm21758,0,0,0,0,0,0,0,0,0,0
Gm21759,2.725345159,4.440849366,17.48363604,27.32519035,10.533816,11.22727232,15.87457923,45.77415845,0,14.7440296
Gm2176,0,9.555402097,0,16.44778963,11.48932946,0,5.097878353,27.68280809,1.42810525,9.506763052
Gm21760,0,0,0,0,0,0,2.421355097,0,0,0
Gm21761,91.23455615,10.1492478,77.76953001,14.09095313,39.18650557,26.13058862,43.63700914,17.86822397,26.82061159,25.19151982
Gm21762,0,3.240331312,13.0415198,9.474492773,6.889343406,6.16647984,13.12575881,0,0,10.16963722
Gm21765,0,0,0,0,19.08951157,0,0,0,0,11.28170358
Gm21766,0,0,0,10.5081362,8.290624303,0,7.898979427,9.587991159,0,30.62295674
Gm21767,0,0,0,1.971823075,3.166698467,0,0,0,0,0
Gm21768,0,13.62645858,36.56190387,0,0,0,0,0,0,0
Gm21769,0,0,0,0,0,0,0,0,0,0
Gm21772,0,0,0,0,0,0,0,22.16757348,0,0
Gm21773,217.4628033,214.1955465,541.3802092,347.9112459,360.4762091,366.7444613,269.6110955,298.0911709,217.2974158,355.9145075
Gm21774,0,6.521075323,6.320007383,0,0,0,12.81986434,10.80631392,0,8.697563662
Gm21775,0,0.991807987,14.04911739,0.977671898,15.69671302,5.637450951,8.031073057,26.09819049,0,5.001949271
Gm21776,0,12.97900758,241.8342127,0,0,0,32.6774438,0,0,102.4358787
Gm21777,0,5.41174644,0,0,0,0,13.35922483,0,0,0
Gm21778,15.3238823,32.95419009,38.74422661,37.217859,55.28512944,117.5819976,58.10114326,41.98029697,59.76758601,111.8588502
Gm2178,0,1.963784057,0,0,4.219369453,0,0,0,0,0
Gm21782,0,0,0,0,0,0,0,6.327008411,0,0
Gm21783,0,2.485629613,0,29.76992302,0,1.862007732,0,0,15.48440245,0
Gm21784,0,0,0,0,0,0,0,0,0,0
Gm21785,0,0,0,30.44644958,0,0,0,0,0,6.100013359
Gm21787,0,0.49904918,0,0,0,0,0,0,0,0
Gm21788,117.9874805,108.1729407,288.9249026,108.5381362,193.6772533,208.6679325,145.4089581,170.7648974,116.5491305,140.0748423
Gm21789,0,0,0,0,0,0,0,0,0,0
Gm21790,0,0,0,0,0,0,0,0,0,0
Gm21792,0,0,0,0,1.043413494,0,0,6.435696669,0,0
Gm21795,0,0,0,0,0,0,0,0,0,0
Gm21796,0,0,0,0,0,0,0,0,44.19234837,0
Gm21797,0,0,0,1.876680839,0,0,0,0,0,0
Gm21798,0,5.900284707,0,1.997295503,2.145755669,0,2.486237975,0,2.335629543,0
Gm21800,0,0,0,0,0,0,0,0,0,0
Gm21802,0,0,0,0,24.18669141,0,10.41995191,0,0,0
Gm21803,0,0,0,0,3.11545862,0,7.124789963,0,2.205387365,11.0486838
Gm21804,0,0,0,0,0,0,0,0,0,3.67577094
Gm21805,0,0,0,0,0,1.870855524,0,0,0,0
Gm21806,0,3.014712205,0,0,3.158855147,0,0,0,0,2.489134225
Gm21808,0,0,0,0,0,0,0,0,0,0
Gm21811,0,15.99999685,11.10159648,17.18139338,0,7.483326236,19.10217568,16.05298396,0,0
Gm21812,0,11.42465624,47.65068697,3.792387462,15.77725791,14.9709961,14.30841807,7.47135143,33.25299942,17.2310398
Gm21813,0,0,0,0,0,0,17.59821155,0,0,0
Gm21815,0,0,0,0,0,0,0,0,0,0
Gm21818,0,3.2431958,0,3.380160534,8.313014846,16.67725658,8.600958332,0,0,32.18177407
Gm2182,75.42882969,4.4979642,23.60402203,7.750770352,10.48614128,18.75421598,16.80094402,32.4000947,44.5849739,12.41019932
Gm21820,46.21084571,42.34098013,44.45350691,76.99675114,104.0441536,89.8149701,66.01097619,76.92675378,6.651961709,100.9861232
Gm21823,0,4.545718867,0,0,17.99379767,0,0,0,0,0
Gm21824,0,0,0,0,0,0,0,0,0,0
Gm21825,0,0,0,0,0,0,0,0,0,0
Gm21827,0,0.993396918,32.65651677,0,0,0,5.703726141,0,0,0
Gm21829,0,0,0,0,0,0,0,16.37699308,0,0
Gm21830,0,0,0,0,0,0,0,0,0,0
Gm21832,0,0,0,0,0,1.870855524,0,0,0,0
Gm21833,1848.998159,837.1324463,2233.85536,1936.43777,3311.506667,2168.581629,1373.866021,1532.316159,1991.804676,8306.028985
Gm21834,0,0,0,0,0,9.410190174,4.824462522,0,0,17.56312288
Gm21836,0,0,0,0,0,0,0,0,0,0
Gm21838,0,2.003393835,0,0,0,0,0,0,0,1.240595077
Gm21839,0,0,0,0,0,0,0,0,0,0
Gm21841,0,5.483487044,0,0,0,0,0,2.147809937,0,0
Gm21843,0,14.25801164,0,0,0,0,0,0,17.50422102,18.26974395
Gm21845,0,0,0,0,0,0,0,0,0,0
Gm21850,0,1.421723519,0,1.906838433,0,0,0,2.137611654,0,0
Gm21853,0,0,0,0,0,0,0,0,0,0
Gm21854,0,40.56898798,58.76959795,71.78654155,26.3073117,80.43645803,43.6690014,40.48573185,17.72065273,33.18816325
Gm21855,0,0,0,0,0,0,0,0,0,0
Gm21856,0,0,0,0,2.135800407,0,0,0,0,0
Gm21858,0,0,0,3.732265099,0,0,0,0,0,0
Gm21863,0,0.480616038,0,4.860912249,0,0,10.44713387,2.180395851,0,0
Gm21864,0,0,0,0,0,0,0,0,0,0
Gm21865,0,0,0,0,0,0,0,0,0,0
Gm21866,0,0,0,3.913440708,0,0,0,0,0,0
Gm21867,0,0,0,0,0,0,0,0,0,3.702664158
Gm21868,97.00416607,0.931972059,23.84387655,20.4569765,8.881727457,1.755756922,4.474703188,7.009465953,42.0838327,0
Gm21869,0,0,0,0.97129562,0,0,0,0,0,0
Gm21870,37.66361651,30.42832214,40.815079,46.64628371,52.41981535,24.40684059,28.03193773,48.71041797,2.233093172,31.07917452
Gm21872,84.70754556,0,0,0,0,0,0,0,0,0
Gm21874,62.63823536,31.65203272,17.47756856,41.54726214,117.9029833,39.29257649,60.3495747,111.8693259,139.5749207,126.6185325
Gm21875,0,0,0,0,6.411666494,0,0,0,0,0
Gm21876,0,0.976522126,0,0,0,0,0,0,0,0
Gm21877,13.45594535,0,0,0,9.417975937,24.3159202,0,5.379287536,0,4.947971702
Gm21878,0,1.497200504,0,0,0,0,0,0,0,0
Gm21879,0,0,25.55358565,0,0,0,0,0,0,12.5595433
Gm21882,434.9256067,89.16512286,223.8551598,194.8683208,204.9354541,252.6046034,135.2032043,144.2376633,135.2565547,169.9522562
Gm21883,0,9.183168162,11.55983543,1.789040527,7.720222918,13.82523653,16.95615128,3.98550818,72.35215936,0
Gm21885,0,1.425930044,23.62622082,0,6.733022343,3.997393237,2.838166098,35.89165457,0,0
Gm21886,37.68964789,13.48711374,7.861428003,2.911423864,5.243747196,0,20.8147177,7.569586172,49.09052518,3.726353462
Gm2189,0,0,0,5.963502972,0,0,0,0,2.2843892,0
Gm21891,0,0,0,0,0,0,0,0,0,0
Gm21892,18.87509992,1.500812864,0,10.63035044,14.67733384,9.368937963,6.392678424,0,8.904207673,1.239164607
Gm21893,0,4.424471957,0,8.862314282,0,0,0,0,0,0
Gm21894,0,0,0,0,0,0,0,0,0,0
Gm21896,0,0.986667131,0,0,0,0,0,0,6.585548007,6.109903924
Gm21897,5190.265819,3173.879813,8250.647857,6547.04887,12587.09368,8144.810897,4984.830645,6149.510816,8002.667952,26773.2968
Gm21898,0,0,0,0,26.28172667,13.1526465,0,0,0,0
Gm21900,26.93937839,9.970029836,15.68980575,0,25.24192373,5.665761754,4.03540299,18.57599947,0,17.59034975
Gm21901,0,0,0,0,1.052346104,0,0,0,0,7.463107752
Gm21903,0,0,0,0,0,0,0,0,0,0
Gm21905,0,0,0,0,0,0,0,0,0,0
Gm21906,0,0,0,10.47917576,0,36.94280752,0,0,17.55516108,0
Gm21907,0,0,23.33741689,2.862534027,0,0,0,0,0,0
Gm21909,8.006790459,0,0,3.923212275,0,0,0,0,0,0
Gm21912,0,0,0,0,0,0,0,0,0,0
Gm21915,0,0,0,0,0,0,0,16.26907679,0,7.512496677
Gm21919,0,1.983916936,0,0,5.196935728,0,0,0,0,0
Gm21920,0,0,20.26867006,12.43197613,0,0,0,0,0,6.131016748
Gm21921,0,0,0,0,0,0,0,0,0,0
Gm21922,0,0,19.04027662,7.800468632,0,0,0,0,0,0
Gm21923,0,0,0,0,0,0,0,0,0,0
Gm21924,0,0,0,0,0,0,0,0,39.81703662,0
Gm21926,2121.140856,671.7907465,2662.514824,1156.907408,2398.129259,1593.975443,1100.463254,1329.914972,2072.429999,6213.798464
Gm21930,87.00705746,52.7509413,57.16055606,66.48102665,23.12609745,72.97438173,45.32343957,60.87747985,90.90013208,3.693722641
Gm21937,0,2.06840467,0,0,0,0,0,0,0,0
Gm21939,0,12.28458242,7.948773277,15.01768291,21.08234798,29.93210676,26.16475422,5.313161728,19.92187341,46.63247148
Gm21940,91.32197401,42.5282382,1.478634691,66.38272786,15.68600819,34.80193521,20.65207164,21.7493885,28.82678813,138.9223601
Gm21941,0,2.47544184,1.557339744,1.945312578,0,0,6.397696383,1.08280837,0,0
Gm21943,0,4.970150743,17.48387582,0,12.63058252,22.4716343,0,8.544150133,42.14844859,9.852730134
Gm21953,0,0,0,0,0,0,0,5.300075138,0,0
Gm21954,0,0,0,0,0,0,0,0,0,0
Gm21956,0,2.994500842,0,0,0,0,0,0,2.258832978,0
Gm21957,0,1.482367243,0,0,2.104622738,1.898384862,0,0,0,0
Gm21958,0,0.502660996,0,0,0,0,8.055219864,0,0,0
Gm21959,0,2.008209129,20.58641225,0,0,0,0,0,0,0
Gm21960,0,1.480626151,14.01054527,0,3.149226727,0,0,3.288379547,0,0
Gm21961,0,0,0,0,0,0,0,0,0,0
Gm21962,326.0427273,135.23216,182.5412189,550.337043,779.4842031,334.9370588,206.0644614,311.1269359,394.7626546,1354.060223
Gm21963,16.08595851,2.444694337,3.096822053,0,7.389280279,0,10.63418631,1.109093849,6.881835631,0
Gm21965,0,0,0,0,0,0,0,0,0,0
Gm21969,0,0,0,0.933066275,0,0,0,0,0,0
Gm21970,0,0,0,0,0,0,0,0,0,0
Gm21972,0,0.495382919,0,6.655600039,0,0,0,0,0,0
Gm21973,0,0,0,0,0,0,0,0,0,0
Gm21974,0,0,0,0,0,7.520614898,0,0,0,0
Gm21976,0,8.80553176,31.90494282,7.390030515,0,16.1416225,11.09080831,6.726100201,0,12.57417868
Gm21977,0,5.449117871,46.0740221,17.96832544,5.262158877,26.19785486,0,23.45578912,0,17.21869784
Gm21978,0,4.41839914,0,0.985528135,4.20702467,0,4.063806368,14.33889461,0,0
Gm21979,0,0,0,0.96571617,0,0,0,0,6.71180836,0
Gm21981,0,1.966655219,0,0,4.218161272,13.10098273,2.379716585,2.126301079,26.57443876,6.138725645
Gm21983,0,0,0,0,0,0,0,8.48012022,0,0
Gm21985,0,0,0,0,0,33.67262545,4.754374276,0,0,3.678953069
Gm21987,0,0,0,0,0,0,0,0,0,0
Gm21988,0,4.292034941,6.440691016,0,1.016791109,0,0,2.158559771,0,0
Gm2199,0,2.50320512,0,14.35311495,3.148608786,0,0.796578581,8.572827248,0,0
Gm21990,0,2.446225174,0,30.4175623,15.71306338,0,5.664557862,2.196463437,0,0
Gm21991,0,0.996904649,1.569807955,9.867322048,4.216462723,0,1.620086539,0,0,39.1424463
Gm21992,53.40977589,0.937685197,2.021293356,4.77609181,81.71648982,72.17679659,21.74621012,25.63590049,0,40.43630317
Gm21994,0,3.499602161,0,0,0,0,0,8.565662602,0,0
Gm21996,0,0.493805841,0,4.713413178,0,0,0,0,0,0
Gm21998,0,1.486667605,0,9.459601163,0,0,10.32070275,3.197159437,13.28612429,1.229161764
Gm21999,0,1.456274125,0,3.89260034,0,0,4.814301427,0,6.723366695,22.612676
Gm2203,29.84544994,14.99266232,0,1.908002271,0,5.610221238,8.751306051,6.418204233,24.38773323,6.161073173
Gm2213,46.00174281,1.506322026,0,0,0,0,0.802373665,7.576733668,0,0
Gm2214,0,1.47499987,0,1.990765833,0,0,0,0,0,0
Gm2221,0,0,0,0,0,0,0,3.329902494,0,3.841094421
Gm2223,10.93000588,0,0,0,0,0,0,0,0,0
Gm2225,0,0,0,0.95691775,5.106115743,0,0,0,0,4.940753085
Gm2229,0,1.992963029,0,9.61361277,0,11.19239891,23.85913643,0,0,0
Gm2231,0,13.90546886,0,0,0,0,40.69991673,4.315461503,15.57448823,0
Gm2237,134.8521612,3.867263584,8.734537821,11.81711868,0,2.937520192,8.096638869,14.19632259,0,13.49674574
Gm2244,0,4.451415029,61.94795921,17.94184204,9.471211508,0,9.527151711,7.457035535,28.79498051,2.458195196
Gm2253,0,5.943915247,0,8.903280578,1.056611285,0,1.627751376,0,0,0
Gm2267,24.52885896,7.407478449,0,19.80253851,9.480901859,0,14.29185267,6.389905602,0,0
Gm2272,8.043122531,5.963455894,0,17.5285215,0,24.37869715,0,1.083870599,0,0
Gm2287,0,1.527149013,0,6.798804576,1.070978894,0,4.867778472,2.180667298,20.35225354,0
Gm2288,0,0,0,0,0,0,0,0,2.21205759,0
Gm2296,0,14.47286062,0,24.76095449,0,0,0,22.43920648,0,0
Gm2308,0,2.475193098,0,0,3.124972617,7.422177447,0,11.6644234,0,0
Gm2314,2.685251708,2.488506009,0,4.873584629,5.237790696,0,3.207694333,1.084955394,0,0
Gm2316,0,4.478978115,0,2.850571343,0,13.03222445,0,0,0,0
Gm232,68.18305092,5.900578355,0,4.695991566,9.486366685,5.612677463,0.793031337,15.9443954,17.71081373,12.27444341
Gm2324,16.25277261,2.512683586,7.911318289,0,0,9.42957114,0,22.80688383,0,0
Gm2328,0,6.034508139,0,0,4.245774128,0,0,0,0,0
Gm2333,0,0.986264096,0,0,0,0,0,0,2.306765253,0
Gm2343,16.30083623,0.498527241,0,2.853792512,5.252060853,0,0,1.068587276,0,13.54693803
Gm2345,0,0,17.26657713,6.840806225,3.151806456,26.36028505,0,11.96688675,20.1794616,0
Gm2348,0,1.940771006,0,0.988345379,0,0,0,0,0,0
Gm2349,0,0.489500122,0,5.835445043,4.151921998,0,5.589881484,0,0,0
